kode_dagri_kec,nama_dagri_kec,kode_bps_deskel,nama_bps_kec,kode_dagri_deskel,nama_bps_kabkot,nama_dagri_kabkot,kode_bps_kec,nama_dagri_deskel,kode_bps_kabkot,nama_bps_deskel,kode_dagri_kabkot
33.29.17,BANJARHARJO,3329090018,BANJARHARJO,33.29.17.2023,BREBES,KAB. BREBES,3329090,SUKAREJA,3329,SUKAREJA,33.29
33.29.17,BANJARHARJO,3329090019,BANJARHARJO,33.29.17.2017,BREBES,KAB. BREBES,3329090,KUBANGJERO,3329,KUBANGJERO,33.29
33.29.17,BANJARHARJO,3329090020,BANJARHARJO,33.29.17.2007,BREBES,KAB. BREBES,3329090,CIBUNIWANGI,3329,CIBUNIWANGI,33.29
33.29.17,BANJARHARJO,3329090021,BANJARHARJO,33.29.17.2012,BREBES,KAB. BREBES,3329090,CIMUNDING,3329,CIMUNDING,33.29
33.29.17,BANJARHARJO,3329090022,BANJARHARJO,33.29.17.2005,BREBES,KAB. BREBES,3329090,CIAWI,3329,CIAWI,33.29
33.29.17,BANJARHARJO,3329090023,BANJARHARJO,33.29.17.2009,BREBES,KAB. BREBES,3329090,CIHAUR,3329,CIHAUR,33.29
33.29.17,BANJARHARJO,3329090024,BANJARHARJO,33.29.17.2024,BREBES,KAB. BREBES,3329090,TEGALREJA,3329,TEGALREJA,33.29
33.29.17,BANJARHARJO,3329090025,BANJARHARJO,33.29.17.2002,BREBES,KAB. BREBES,3329090,BANJARLOR,3329,BANJAR LOR,33.29
33.29.12,LOSARI,3329100001,LOSARI,33.29.12.2020,BREBES,KAB. BREBES,3329100,RANDEGAN,3329,RANDEGAN,33.29
33.29.12,LOSARI,3329100002,LOSARI,33.29.12.2005,BREBES,KAB. BREBES,3329100,JATISAWIT,3329,JATI SAWIT,33.29
33.29.12,LOSARI,3329100003,LOSARI,33.29.12.2009,BREBES,KAB. BREBES,3329100,KARANGSAMBUNG,3329,KARANGSAMBUNG,33.29
33.29.12,LOSARI,3329100004,LOSARI,33.29.12.2015,BREBES,KAB. BREBES,3329100,NEGLA,3329,NEGLA,33.29
33.29.12,LOSARI,3329100005,LOSARI,33.29.12.2003,BREBES,KAB. BREBES,3329100,BOJONGSARI,3329,BOJONGSARI,33.29
33.29.12,LOSARI,3329100006,LOSARI,33.29.12.2008,BREBES,KAB. BREBES,3329100,KARANGJUNTI,3329,KARANGJUNTI,33.29
33.29.12,LOSARI,3329100007,LOSARI,33.29.12.2022,BREBES,KAB. BREBES,3329100,RUNGKANG,3329,RUNGKANG,33.29
33.29.12,LOSARI,3329100008,LOSARI,33.29.12.2004,BREBES,KAB. BREBES,3329100,DUKUHSALAM,3329,DUKUHSALAM,33.29
33.29.12,LOSARI,3329100009,LOSARI,33.29.12.2001,BREBES,KAB. BREBES,3329100,BABAKAN,3329,BABAKAN,33.29
33.29.12,LOSARI,3329100010,LOSARI,33.29.12.2006,BREBES,KAB. BREBES,3329100,KALIBUNTU,3329,KALIBUNTU,33.29
33.29.12,LOSARI,3329100011,LOSARI,33.29.12.2011,BREBES,KAB. BREBES,3329100,KEDUNGNENG,3329,KEDUNGNENG,33.29
33.29.12,LOSARI,3329100012,LOSARI,33.29.12.2021,BREBES,KAB. BREBES,3329100,RANDUSARI,3329,RANDUSARI,33.29
33.29.12,LOSARI,3329100013,LOSARI,33.29.12.2002,BREBES,KAB. BREBES,3329100,BLUBUK,3329,BLUBUK,33.29
33.29.12,LOSARI,3329100014,LOSARI,33.29.12.2016,BREBES,KAB. BREBES,3329100,PEKAUMAN,3329,PEKAUMAN,33.29
33.29.12,LOSARI,3329100015,LOSARI,33.29.12.2013,BREBES,KAB. BREBES,3329100,LOSARI KIDUL,3329,LOSARI KIDUL,33.29
33.29.12,LOSARI,3329100016,LOSARI,33.29.12.2014,BREBES,KAB. BREBES,3329100,LOSARI LOR,3329,LOSARI LOR,33.29
33.29.12,LOSARI,3329100017,LOSARI,33.29.12.2010,BREBES,KAB. BREBES,3329100,KECIPIR,3329,KECIPIR,33.29
33.29.12,LOSARI,3329100018,LOSARI,33.29.12.2017,BREBES,KAB. BREBES,3329100,PENGABEAN,3329,PENGABEAN,33.29
33.29.12,LOSARI,3329100019,LOSARI,33.29.12.2012,BREBES,KAB. BREBES,3329100,LIMBANGAN,3329,LIMBANGAN,33.29
33.29.12,LOSARI,3329100020,LOSARI,33.29.12.2018,BREBES,KAB. BREBES,3329100,PRAPAG KIDUL,3329,PRAPAG KIDUL,33.29
33.29.12,LOSARI,3329100021,LOSARI,33.29.12.2007,BREBES,KAB. BREBES,3329100,KARANGDEMPEL,3329,KARANGDEMPEL,33.29
33.29.12,LOSARI,3329100022,LOSARI,33.29.12.2019,BREBES,KAB. BREBES,3329100,PRAPAG LOR,3329,PRAPAG LOR,33.29
33.29.13,TANJUNG,3329110001,TANJUNG,33.29.13.2013,BREBES,KAB. BREBES,3329110,SARIREJA,3329,SARIREJA,33.29
33.29.13,TANJUNG,3329110002,TANJUNG,33.29.13.2006,BREBES,KAB. BREBES,3329110,KUPANGPUTAT,3329,KUBANGPUTAT,33.29
33.29.13,TANJUNG,3329110003,TANJUNG,33.29.13.2007,BREBES,KAB. BREBES,3329110,LUWUNGGEDE,3329,LUWUNG GEDE,33.29
33.29.13,TANJUNG,3329110004,TANJUNG,33.29.13.2010,BREBES,KAB. BREBES,3329110,MUNDU,3329,MUNDU,33.29
33.29.13,TANJUNG,3329110005,TANJUNG,33.29.13.2009,BREBES,KAB. BREBES,3329110,LUWUNGBATA,3329,LUWUNGBATA,33.29
33.29.13,TANJUNG,3329110006,TANJUNG,33.29.13.2001,BREBES,KAB. BREBES,3329110,KARANGREJA,3329,KARANGREJA,33.29
33.29.13,TANJUNG,3329110007,TANJUNG,33.29.13.2015,BREBES,KAB. BREBES,3329110,SIDAKATON,3329,SIDAKATON,33.29
33.29.13,TANJUNG,3329110008,TANJUNG,33.29.13.2014,BREBES,KAB. BREBES,3329110,SENGON,3329,SENGON,33.29
33.29.13,TANJUNG,3329110009,TANJUNG,33.29.13.2002,BREBES,KAB. BREBES,3329110,KEDAWUNG,3329,KEDAWUNG,33.29
33.29.13,TANJUNG,3329110010,TANJUNG,33.29.13.2017,BREBES,KAB. BREBES,3329110,TEGONGAN,3329,TEGONGAN,33.29
33.29.13,TANJUNG,3329110011,TANJUNG,33.29.13.2004,BREBES,KAB. BREBES,3329110,KEMURANG WETAN,3329,KEMURANG WETAN,33.29
33.29.13,TANJUNG,3329110012,TANJUNG,33.29.13.2003,BREBES,KAB. BREBES,3329110,KEMURANG KULON,3329,KEMURANG KULON,33.29
33.29.13,TANJUNG,3329110013,TANJUNG,33.29.13.2005,BREBES,KAB. BREBES,3329110,KRAKAHAN,3329,KRAKAHAN,33.29
33.29.13,TANJUNG,3329110014,TANJUNG,33.29.13.2011,BREBES,KAB. BREBES,3329110,PEJAGAN,3329,PEJAGAN,33.29
33.29.13,TANJUNG,3329110015,TANJUNG,33.29.13.2012,BREBES,KAB. BREBES,3329110,PENGARADAN,3329,PENGARADAN,33.29
33.29.13,TANJUNG,3329110016,TANJUNG,33.29.13.2016,BREBES,KAB. BREBES,3329110,TANJUNG,3329,TANJUNG,33.29
33.29.13,TANJUNG,3329110017,TANJUNG,33.29.13.2008,BREBES,KAB. BREBES,3329110,LEMAHABANG,3329,LEMAH ABANG,33.29
33.29.13,TANJUNG,3329110018,TANJUNG,33.29.13.2018,BREBES,KAB. BREBES,3329110,TENGGULI,3329,TENGGULI,33.29
33.29.11,KERSANA,3329120001,KERSANA,33.29.11.2006,BREBES,KAB. BREBES,3329120,KRADENAN,3329,KRADENAN,33.29
33.29.11,KERSANA,3329120002,KERSANA,33.29.11.2012,BREBES,KAB. BREBES,3329120,SINDANGJAYA,3329,SINDANGJAYA,33.29
33.29.11,KERSANA,3329120003,KERSANA,33.29.11.2011,BREBES,KAB. BREBES,3329120,PENDE,3329,PENDE,33.29
33.29.11,KERSANA,3329120004,KERSANA,33.29.11.2009,BREBES,KAB. BREBES,3329120,KUBANGPARI,3329,KUBANGPARI,33.29
33.29.11,KERSANA,3329120005,KERSANA,33.29.11.2003,BREBES,KAB. BREBES,3329120,CIKANDANG,3329,CIKANDANG,33.29
33.29.11,KERSANA,3329120006,KERSANA,33.29.11.2002,BREBES,KAB. BREBES,3329120,CIGEDOG,3329,CIGEDOG,33.29
33.29.11,KERSANA,3329120007,KERSANA,33.29.11.2001,BREBES,KAB. BREBES,3329120,CIAMPEL,3329,CIAMPEL,33.29
33.29.11,KERSANA,3329120008,KERSANA,33.29.11.2004,BREBES,KAB. BREBES,3329120,JAGAPURA,3329,JAGAPURA,33.29
33.29.11,KERSANA,3329120009,KERSANA,33.29.11.2007,BREBES,KAB. BREBES,3329120,KERSANA,3329,KERSANA,33.29
33.29.11,KERSANA,3329120010,KERSANA,33.29.11.2005,BREBES,KAB. BREBES,3329120,KEMUKTEN,3329,KEMUKTEN,33.29
33.29.11,KERSANA,3329120011,KERSANA,33.29.11.2008,BREBES,KAB. BREBES,3329120,KRAMATSAMPANG,3329,KRAMATSAMPANG,33.29
33.29.11,KERSANA,3329120012,KERSANA,33.29.11.2010,BREBES,KAB. BREBES,3329120,LIMBANGAN,3329,LIMBANGAN,33.29
33.29.11,KERSANA,3329120013,KERSANA,33.29.11.2013,BREBES,KAB. BREBES,3329120,SUTAMAJA,3329,SUTAMAJA,33.29
33.29.14,BULAKAMBA,3329130001,BULAKAMBA,33.29.14.2019,BREBES,KAB. BREBES,3329130,TEGALGLAGAH,3329,TEGALGLAGAH,33.29
33.29.14,BULAKAMBA,3329130002,BULAKAMBA,33.29.14.2015,BREBES,KAB. BREBES,3329130,PETUNJUNGAN,3329,PETUNJUNGAN,33.29
33.29.14,BULAKAMBA,3329130003,BULAKAMBA,33.29.14.2010,BREBES,KAB. BREBES,3329130,JUBANG,3329,JUBANG,33.29
33.29.14,BULAKAMBA,3329130004,BULAKAMBA,33.29.14.2008,BREBES,KAB. BREBES,3329130,DUKUHLO,3329,DUKUHLO,33.29
33.29.14,BULAKAMBA,3329130005,BULAKAMBA,33.29.14.2007,BREBES,KAB. BREBES,3329130,CIPELEM,3329,CIPELEM,33.29
33.29.14,BULAKAMBA,3329130006,BULAKAMBA,33.29.14.2002,BREBES,KAB. BREBES,3329130,BANJARATMA,3329,BANJARATMA,33.29
33.29.14,BULAKAMBA,3329130007,BULAKAMBA,33.29.14.2018,BREBES,KAB. BREBES,3329130,SIWULUH,3329,SIWULUH,33.29
33.29.14,BULAKAMBA,3329130008,BULAKAMBA,33.29.14.2013,BREBES,KAB. BREBES,3329130,LUWUNGRAGI,3329,LUWUNGRAGI,33.29
33.29.14,BULAKAMBA,3329130009,BULAKAMBA,33.29.14.2001,BREBES,KAB. BREBES,3329130,BANGSRI,3329,BANGSRI,33.29
33.29.14,BULAKAMBA,3329130010,BULAKAMBA,33.29.14.2017,BREBES,KAB. BREBES,3329130,RANCAWULUH,3329,RANCAWULUH,33.29
33.29.14,BULAKAMBA,3329130011,BULAKAMBA,33.29.14.2005,BREBES,KAB. BREBES,3329130,BULUSARI,3329,BULUSARI,33.29
33.29.14,BULAKAMBA,3329130012,BULAKAMBA,33.29.14.2011,BREBES,KAB. BREBES,3329130,KARANGSARI,3329,KARANGSARI,33.29
33.29.14,BULAKAMBA,3329130013,BULAKAMBA,33.29.14.2012,BREBES,KAB. BREBES,3329130,KLUWUT,3329,KLUWUT,33.29
33.29.14,BULAKAMBA,3329130014,BULAKAMBA,33.29.14.2004,BREBES,KAB. BREBES,3329130,BULAKPAREN,3329,BULAKPAREN,33.29
33.29.14,BULAKAMBA,3329130015,BULAKAMBA,33.29.14.2006,BREBES,KAB. BREBES,3329130,CIMOHONG,3329,CIMOHONG,33.29
33.29.14,BULAKAMBA,3329130016,BULAKAMBA,33.29.14.2009,BREBES,KAB. BREBES,3329130,GRINTING,3329,GRINTING,33.29
33.29.14,BULAKAMBA,3329130017,BULAKAMBA,33.29.14.2003,BREBES,KAB. BREBES,3329130,BULAKAMBA,3329,BULAKAMBA,33.29
33.29.14,BULAKAMBA,3329130018,BULAKAMBA,33.29.14.2014,BREBES,KAB. BREBES,3329130,PAKIJANGAN,3329,PAKIJANGAN,33.29
33.29.14,BULAKAMBA,3329130019,BULAKAMBA,33.29.14.2016,BREBES,KAB. BREBES,3329130,PULOGADING,3329,PULOGADING,33.29
33.29.08,WANASARI,3329140001,WANASARI,33.29.08.2019,BREBES,KAB. BREBES,3329140,TEGALGANDU,3329,TEGALGANDU,33.29
33.29.08,WANASARI,3329140002,WANASARI,33.29.08.2004,BREBES,KAB. BREBES,3329140,JAGALEMPENI,3329,JAGALEMPENI,33.29
33.29.08,WANASARI,3329140003,WANASARI,33.29.08.2001,BREBES,KAB. BREBES,3329140,GLONGGONG,3329,GLONGGONG,33.29
33.29.08,WANASARI,3329140004,WANASARI,33.29.08.2016,BREBES,KAB. BREBES,3329140,SISALAM,3329,SISALAM,33.29
33.29.08,WANASARI,3329140005,WANASARI,33.29.08.2009,BREBES,KAB. BREBES,3329140,LENGKONG,3329,LENGKONG,33.29
33.29.08,WANASARI,3329140006,WANASARI,33.29.08.2018,BREBES,KAB. BREBES,3329140,TANJUNGSARI,3329,TANJUNGSARI,33.29
33.29.08,WANASARI,3329140007,WANASARI,33.29.08.2017,BREBES,KAB. BREBES,3329140,SIWUNGKUK,3329,SIWUNGKUK,33.29
33.29.08,WANASARI,3329140008,WANASARI,33.29.08.2002,BREBES,KAB. BREBES,3329140,DUKUHWRINGIN,3329,DUKUHWRINGIN,33.29
33.29.08,WANASARI,3329140009,WANASARI,33.29.08.2015,BREBES,KAB. BREBES,3329140,SIGENTONG,3329,SIGENTONG,33.29
33.29.08,WANASARI,3329140010,WANASARI,33.29.08.2014,BREBES,KAB. BREBES,3329140,SIDAMULYA,3329,SIDAMULYA,33.29
33.29.08,WANASARI,3329140011,WANASARI,33.29.08.2020,BREBES,KAB. BREBES,3329140,WANASARI,3329,WANASARI,33.29
33.29.08,WANASARI,3329140012,WANASARI,33.29.08.2013,BREBES,KAB. BREBES,3329140,SIASEM,3329,SIASEM,33.29
33.29.08,WANASARI,3329140013,WANASARI,33.29.08.2007,BREBES,KAB. BREBES,3329140,KLAMPOK,3329,KLAMPOK,33.29
33.29.08,WANASARI,3329140014,WANASARI,33.29.08.2010,BREBES,KAB. BREBES,3329140,PEBATAN,3329,PEBATAN,33.29
33.29.08,WANASARI,3329140015,WANASARI,33.29.08.2011,BREBES,KAB. BREBES,3329140,PESANTUNAN,3329,PESANTUNAN,33.29
33.29.08,WANASARI,3329140016,WANASARI,33.29.08.2005,BREBES,KAB. BREBES,3329140,KEBOLEDAN,3329,KEBOLEDAN,33.29
33.29.08,WANASARI,3329140017,WANASARI,33.29.08.2008,BREBES,KAB. BREBES,3329140,KUPU,3329,KUPU,33.29
33.29.08,WANASARI,3329140018,WANASARI,33.29.08.2003,BREBES,KAB. BREBES,3329140,DUMELING,3329,DUMELING,33.29
33.29.08,WANASARI,3329140019,WANASARI,33.29.08.2006,BREBES,KAB. BREBES,3329140,KERTABESUKI,3329,KERTABESUKI,33.29
33.29.08,WANASARI,3329140020,WANASARI,33.29.08.2012,BREBES,KAB. BREBES,3329140,SAWOJAJAR,3329,SAWOJAJAR,33.29
33.29.10,SONGGOM,3329150001,SONGGOM,33.29.10.2005,BREBES,KAB. BREBES,3329150,SONGGOM,3329,SONGGOM,33.29
33.29.10,SONGGOM,3329150002,SONGGOM,33.29.10.2010,BREBES,KAB. BREBES,3329150,SONGGOM LOR,3329,SONGGOM LOR,33.29
33.29.10,SONGGOM,3329150003,SONGGOM,33.29.10.2008,BREBES,KAB. BREBES,3329150,GEGERKUNCI,3329,GEGERKUNCI,33.29
33.29.10,SONGGOM,3329150004,SONGGOM,33.29.10.2009,BREBES,KAB. BREBES,3329150,JATIMAKMUR,3329,JATIMAKMUR,33.29
33.29.10,SONGGOM,3329150005,SONGGOM,33.29.10.2003,BREBES,KAB. BREBES,3329150,JATIROKEH,3329,JATIROKEH,33.29
33.29.10,SONGGOM,3329150006,SONGGOM,33.29.10.2001,BREBES,KAB. BREBES,3329150,CENANG,3329,CENANG,33.29
33.29.10,SONGGOM,3329150007,SONGGOM,33.29.10.2007,BREBES,KAB. BREBES,3329150,WANATAWANG,3329,WANATAWANG,33.29
33.29.10,SONGGOM,3329150008,SONGGOM,33.29.10.2006,BREBES,KAB. BREBES,3329150,WANACALA,3329,WANACALA,33.29
33.29.10,SONGGOM,3329150009,SONGGOM,33.29.10.2004,BREBES,KAB. BREBES,3329150,KARANGSEMBUNG,3329,KARANGSEMBUNG,33.29
33.29.10,SONGGOM,3329150010,SONGGOM,33.29.10.2002,BREBES,KAB. BREBES,3329150,DUKUHMAJA,3329,DUKUHMAJA,33.29
33.29.07,JATIBARANG,3329160001,JATIBARANG,33.29.07.2009,BREBES,KAB. BREBES,3329160,KEBOGADUNG,3329,KEBOGADUNG,33.29
33.29.07,JATIBARANG,3329160002,JATIBARANG,33.29.07.2010,BREBES,KAB. BREBES,3329160,KEBONAGUNG,3329,KEBONAGUNG,33.29
33.29.07,JATIBARANG,3329160003,JATIBARANG,33.29.07.2015,BREBES,KAB. BREBES,3329160,KLAMPIS,3329,KLAMPIS,33.29
33.29.07,JATIBARANG,3329160004,JATIBARANG,33.29.07.2012,BREBES,KAB. BREBES,3329160,KEMIRIAMBA,3329,KEMIRIAMBA,33.29
33.29.07,JATIBARANG,3329160005,JATIBARANG,33.29.07.2004,BREBES,KAB. BREBES,3329160,JATIBARANG KIDUL,3329,JATIBARANG KIDUL,33.29
33.29.07,JATIBARANG,3329160006,JATIBARANG,33.29.07.2008,BREBES,KAB. BREBES,3329160,KARANGLO,3329,KARANGLO,33.29
33.29.07,JATIBARANG,3329160007,JATIBARANG,33.29.07.2021,BREBES,KAB. BREBES,3329160,TEGALWULUNG,3329,TEGALWULUNG,33.29
33.29.07,JATIBARANG,3329160008,JATIBARANG,33.29.07.2005,BREBES,KAB. BREBES,3329160,JATIBARANG LOR,3329,JATIBARANG LOR,33.29
33.29.07,JATIBARANG,3329160009,JATIBARANG,33.29.07.2018,BREBES,KAB. BREBES,3329160,PAMENGGER,3329,PAMENGGER,33.29
33.29.07,JATIBARANG,3329160010,JATIBARANG,33.29.07.2014,BREBES,KAB. BREBES,3329160,KERTASINDUYASA,3329,KERTASINDUYASA,33.29
33.29.07,JATIBARANG,3329160011,JATIBARANG,33.29.07.2003,BREBES,KAB. BREBES,3329160,JANEGARA,3329,JANEGARA,33.29
33.29.07,JATIBARANG,3329160012,JATIBARANG,33.29.07.2013,BREBES,KAB. BREBES,3329160,KENDAWA,3329,KENDAWA,33.29
33.29.07,JATIBARANG,3329160013,JATIBARANG,33.29.07.2016,BREBES,KAB. BREBES,3329160,KLIKIRAN,3329,KLIKIRAN,33.29
33.29.07,JATIBARANG,3329160014,JATIBARANG,33.29.07.2001,BREBES,KAB. BREBES,3329160,BOJONG,3329,BOJONG,33.29
33.29.07,JATIBARANG,3329160015,JATIBARANG,33.29.07.2002,BREBES,KAB. BREBES,3329160,BUARAN,3329,BUARAN,33.29
33.29.07,JATIBARANG,3329160016,JATIBARANG,33.29.07.2011,BREBES,KAB. BREBES,3329160,KEDUNGTUKANG,3329,KEDUNGTUKANG,33.29
33.29.07,JATIBARANG,3329160017,JATIBARANG,33.29.07.2020,BREBES,KAB. BREBES,3329160,RENGASBANDUNG,3329,RENGASBANDUNG,33.29
33.29.07,JATIBARANG,3329160018,JATIBARANG,33.29.07.2022,BREBES,KAB. BREBES,3329160,TEMBELANG,3329,TEMBELANG,33.29
33.29.07,JATIBARANG,3329160019,JATIBARANG,33.29.07.2019,BREBES,KAB. BREBES,3329160,PEDESLOHOR,3329,PEDESLOHOR,33.29
33.29.07,JATIBARANG,3329160020,JATIBARANG,33.29.07.2017,BREBES,KAB. BREBES,3329160,KRAMAT,3329,KRAMAT,33.29
33.29.07,JATIBARANG,3329160021,JATIBARANG,33.29.07.2007,BREBES,KAB. BREBES,3329160,KALIPUCANG,3329,KALIPUCANG,33.29
33.29.07,JATIBARANG,3329160022,JATIBARANG,33.29.07.2006,BREBES,KAB. BREBES,3329160,KALIALANG,3329,KALIALANG,33.29
33.29.09,BREBES,3329170001,BREBES,33.29.09.2016,BREBES,KAB. BREBES,3329170,PEMARON,3329,PEMARON,33.29
33.29.09,BREBES,3329170002,BREBES,33.29.09.2006,BREBES,KAB. BREBES,3329170,KALIMATI,3329,KALIMATI,33.29
33.29.09,BREBES,3329170003,BREBES,33.29.09.2010,BREBES,KAB. BREBES,3329170,LEMBARAWA,3329,LEMBARAWA,33.29
33.29.09,BREBES,3329170004,BREBES,33.29.09.2009,BREBES,KAB. BREBES,3329170,KRASAK,3329,KRASAK,33.29
33.29.09,BREBES,3329170005,BREBES,33.29.09.2013,BREBES,KAB. BREBES,3329170,PADASUGIH,3329,PADASUGIH,33.29
33.29.09,BREBES,3329170006,BREBES,33.29.09.2023,BREBES,KAB. BREBES,3329170,WANGANDALEM,3329,WANGANDALEM,33.29
33.29.09,BREBES,3329170007,BREBES,33.29.09.2022,BREBES,KAB. BREBES,3329170,TERLANGU,3329,TERLANGU,33.29
33.29.09,BREBES,3329170008,BREBES,33.29.09.2017,BREBES,KAB. BREBES,3329170,PULOSARI,3329,PULOSARI,33.29
33.29.09,BREBES,3329170009,BREBES,33.29.09.1002,BREBES,KAB. BREBES,3329170,BREBES,3329,BREBES,33.29
33.29.09,BREBES,3329170010,BREBES,33.29.09.1003,BREBES,KAB. BREBES,3329170,GANDASULI,3329,GANDASULI,33.29
33.29.09,BREBES,3329170011,BREBES,33.29.09.2001,BREBES,KAB. BREBES,3329170,BANJARANYAR,3329,BANJARANYAR,33.29
33.29.09,BREBES,3329170012,BREBES,33.29.09.2004,BREBES,KAB. BREBES,3329170,KALIGANGSA KULON,3329,KALIGANGSA KULON,33.29
33.29.09,BREBES,3329170013,BREBES,33.29.09.2005,BREBES,KAB. BREBES,3329170,KALIGANGSA WETAN,3329,KALIGANGSA WETAN,33.29
33.29.09,BREBES,3329170014,BREBES,33.29.09.2019,BREBES,KAB. BREBES,3329170,RANDUSANGA WETAN,3329,RANDUSANGA WETAN,33.29
33.29.09,BREBES,3329170015,BREBES,33.29.09.2018,BREBES,KAB. BREBES,3329170,RANDUSANGA KULON,3329,RANDUSANGA KULON,33.29
33.29.09,BREBES,3329170016,BREBES,33.29.09.1012,BREBES,KAB. BREBES,3329170,LIMBANGAN WETAN,3329,LIMBANGAN WETAN,33.29
33.29.09,BREBES,3329170017,BREBES,33.29.09.1011,BREBES,KAB. BREBES,3329170,LIMBANGAN KULON,3329,LIMBANGAN KULON,33.29
33.29.09,BREBES,3329170018,BREBES,33.29.09.1015,BREBES,KAB. BREBES,3329170,PASARBATANG,3329,PASAR BATANG,33.29
33.29.09,BREBES,3329170019,BREBES,33.29.09.2020,BREBES,KAB. BREBES,3329170,SIGAMBIR,3329,SIGAMBIR,33.29
33.29.09,BREBES,3329170020,BREBES,33.29.09.2014,BREBES,KAB. BREBES,3329170,PAGEJUGAN,3329,PAGEJUGAN,33.29
33.29.09,BREBES,3329170021,BREBES,33.29.09.2008,BREBES,KAB. BREBES,3329170,KEDUNGUTER,3329,KEDUNGUTER,33.29
33.29.09,BREBES,3329170022,BREBES,33.29.09.2021,BREBES,KAB. BREBES,3329170,TENGKI,3329,TENGKI,33.29
33.29.09,BREBES,3329170023,BREBES,33.29.09.2007,BREBES,KAB. BREBES,3329170,KALIWLINGI,3329,KALIWLINGI,33.29
33.71.01,MAGELANG SELATAN,3371010002,MAGELANG SELATAN,33.71.01.1007,MAGELANG,KOTA MAGELANG,3371010,MAGERSARI,3371,MAGERSARI,33.71
33.71.01,MAGELANG SELATAN,3371010004,MAGELANG SELATAN,33.71.01.1003,MAGELANG,KOTA MAGELANG,3371010,REJOWINANGUN SELATAN,3371,REJOWINANGUN SELATAN,33.71
33.71.01,MAGELANG SELATAN,3371010005,MAGELANG SELATAN,33.71.01.1008,MAGELANG,KOTA MAGELANG,3371010,JURANGOMBO UTARA,3371,JURANGOMBO UTARA,33.71
33.71.01,MAGELANG SELATAN,3371010006,MAGELANG SELATAN,33.71.01.1009,MAGELANG,KOTA MAGELANG,3371010,JURANGOMBO SELATAN,3371,JURANGOMBO SELATAN,33.71
33.71.01,MAGELANG SELATAN,3371010007,MAGELANG SELATAN,33.71.01.1010,MAGELANG,KOTA MAGELANG,3371010,TIDAR UTARA,3371,TIDAR UTARA,33.71
33.71.01,MAGELANG SELATAN,3371010008,MAGELANG SELATAN,33.71.01.1011,MAGELANG,KOTA MAGELANG,3371010,TIDAR SELATAN,3371,TIDAR SELATAN,33.71
33.71.03,MAGELANG TENGAH,3371011001,MAGELANG TENGAH,33.71.03.1003,MAGELANG,KOTA MAGELANG,3371011,REJOWINANGUN UTARA,3371,REJOWINANGUN UTARA,33.71
33.71.03,MAGELANG TENGAH,3371011002,MAGELANG TENGAH,33.71.03.1001,MAGELANG,KOTA MAGELANG,3371011,KEMIRIREJO,3371,KEMIRIREJO,33.71
33.71.03,MAGELANG TENGAH,3371011003,MAGELANG TENGAH,33.71.03.1002,MAGELANG,KOTA MAGELANG,3371011,CACABAN,3371,CACABAN,33.71
33.71.03,MAGELANG TENGAH,3371011004,MAGELANG TENGAH,33.71.03.1004,MAGELANG,KOTA MAGELANG,3371011,MAGELANG,3371,MAGELANG,33.71
33.71.03,MAGELANG TENGAH,3371011005,MAGELANG TENGAH,33.71.03.1005,MAGELANG,KOTA MAGELANG,3371011,PANJANG,3371,PANJANG,33.71
33.71.03,MAGELANG TENGAH,3371011006,MAGELANG TENGAH,33.71.03.1006,MAGELANG,KOTA MAGELANG,3371011,GELANGAN,3371,GELANGAN,33.71
33.71.02,MAGELANG UTARA,3371020004,MAGELANG UTARA,33.71.02.1003,MAGELANG,KOTA MAGELANG,3371020,WATES,3371,WATES,33.71
33.71.02,MAGELANG UTARA,3371020005,MAGELANG UTARA,33.71.02.1004,MAGELANG,KOTA MAGELANG,3371020,POTROBANGSAN,3371,POTROBANGSAN,33.71
33.71.02,MAGELANG UTARA,3371020006,MAGELANG UTARA,33.71.02.1005,MAGELANG,KOTA MAGELANG,3371020,KEDUNGSARI,3371,KEDUNGSARI,33.71
33.71.02,MAGELANG UTARA,3371020008,MAGELANG UTARA,33.71.02.1008,MAGELANG,KOTA MAGELANG,3371020,KRAMAT UTARA,3371,KRAMAT UTARA,33.71
33.71.02,MAGELANG UTARA,3371020009,MAGELANG UTARA,33.71.02.1009,MAGELANG,KOTA MAGELANG,3371020,KRAMAT SELATAN,3371,KRAMAT SELATAN,33.71
33.72.01,LAWEYAN,3372010001,LAWEYAN,33.72.01.1001,SURAKARTA,KOTA SURAKARTA,3372010,PAJANG,3372,PAJANG,33.72
33.72.01,LAWEYAN,3372010002,LAWEYAN,33.72.01.1002,SURAKARTA,KOTA SURAKARTA,3372010,LAWEYAN,3372,LAWEYAN,33.72
33.72.01,LAWEYAN,3372010003,LAWEYAN,33.72.01.1003,SURAKARTA,KOTA SURAKARTA,3372010,BUMI,3372,BUMI,33.72
33.72.01,LAWEYAN,3372010004,LAWEYAN,33.72.01.1004,SURAKARTA,KOTA SURAKARTA,3372010,PANULARAN,3372,PANULARAN,33.72
33.72.01,LAWEYAN,3372010005,LAWEYAN,33.72.01.1006,SURAKARTA,KOTA SURAKARTA,3372010,SRIWEDARI,3372,SRIWEDARI,33.72
33.72.01,LAWEYAN,3372010006,LAWEYAN,33.72.01.1005,SURAKARTA,KOTA SURAKARTA,3372010,PENUMPING,3372,PENUMPING,33.72
